"","X0.1","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1"
"17",0.00353244092787621,0.00224748580308508,0.138422660746138,0.0522746508463094,0.63762924843095,0.165814065653821,7.94475918212591e-05
"18",5.21346039091006e-05,0.959774454410912,0.00780756130729193,0.0127124353644547,0.00140554027280231,0.015747749281576,0.00250012475905443
"19",0.000143920796474124,0.0157925411343326,0.977405859424232,0.00328617231636296,9.09626742619236e-07,0.00110334034794424,0.00226725635391156
"20",1.07620122861898e-06,0.992007681908967,0.00351542880237784,0.00174122892941622,0.000587003493721643,0.000816237229305969,0.00133134343498316
"21",0.0550736690460996,1.85118296796148e-06,0.00106451640285159,0.918523561053611,1.37419118120176e-05,0.0253185138377327,4.14656492558573e-06
"22",0.999138500123215,3.11682307830003e-09,0.000116744160849128,1.45857972431143e-05,2.77834639984955e-05,0.000505447520341801,0.00019693581752918
"23",4.87590053237252e-05,0.000124712082694024,0.000100426128741555,0.987324839468989,1.28124627114609e-05,0.012387575582423,8.7526911713623e-07
"24",0.000276241316893475,2.60436568404764e-05,2.02828844531667e-05,0.0537984748196757,0.00253817105366254,0.943321473286083,1.9312982391932e-05
"25",1.02839590107613e-06,0.997154088105195,0.00101868464031091,0.00119757892292522,2.01103991184002e-05,0.000468032889756515,0.000140476646792918
"26",0.992188473793071,2.87338627226047e-11,1.33905252991673e-07,5.81371250380439e-07,3.32026441336684e-08,0.00780172395977258,9.05373927540988e-06
"27",0.0021818518633829,0.000335410112677297,0.0309355319390268,6.91712443223008e-05,0.00471945936548197,0.0752084013296839,0.886550174145425
"28",0.00245672053686543,0.000348245205941129,0.00155495919839736,0.000212565652624614,0.00136845800120032,0.99397593640985,8.31149951211056e-05
"29",0.000151420646882021,4.47634864804453e-06,0.000822302836740122,0.000163122287031134,0.995327650830997,0.00109295590994415,0.0024380711397581
"30",0.0029242957830914,0.00391506355669531,0.0638193686653919,0.00472308806181461,0.00107799800718824,0.0217402592030216,0.901799926722797
"31",0.00919569149135536,0.00300776446964787,0.00401665647958426,0.00244891048227477,0.000634156472266749,0.12146382619879,0.859232994406081
"32",1.0814906238436e-06,0.967232349556574,0.00550999628826771,0.0135459359383661,0.00281762530227433,0.00370992007449637,0.00718309134939748
"33",1.82419689909459e-06,4.77454487783815e-05,0.000185472048919259,0.000202760611937437,0.999183918773777,0.000108315856803319,0.000269963062885929
"34",4.12492578895794e-05,0.000234918772781841,0.000116505018013529,0.968653190901393,0.00352789706376095,0.0274013016120614,2.49373741000792e-05
"35",4.68499449180735e-05,0.964084429239133,0.00221844916998096,0.00122382884899302,0.000915052080529268,0.0185517087991023,0.0129596819173431
"36",4.40232675537524e-05,9.36537634503681e-07,1.00732653698478e-05,3.80633950302001e-06,0.999511487765764,0.000163126749779309,0.000266546074395204
"37",0.0420360577752452,0.000175420621606461,0.000286847477621055,0.949018236738979,0.000550603147771467,0.0079275625021327,5.27173664386084e-06
"38",0.000301808845524886,1.53848988791352e-06,1.83983004053224e-05,6.34975691028058e-05,0.997736129086359,0.000925584537724168,0.000953043170995664
"39",9.03827102752642e-05,0.181446439668189,0.000377298964232261,0.272575892459924,0.37070142810885,0.171954149131362,0.00285440895716784
"40",0.00732658328088792,0.0499626337065812,0.0221093043335241,0.207113217518802,0.202174452144886,0.507455335902101,0.00385847311321744
"41",0.999532159433048,1.47674064323183e-08,3.27758327530243e-06,5.24889536692798e-05,1.8442819892073e-07,0.000411791834749919,8.29996522278935e-08
"42",4.34957925146031e-06,0.972842327358335,0.0065475114605525,0.0068456850838112,0.000239485737049993,0.00244336865021894,0.0110772721307806
"43",1.03469532329618e-06,0.994105189811771,0.00364971650955397,0.00185077605665602,7.87032246521823e-05,0.000211173119153721,0.000103406582889477
"44",5.14453912299496e-05,3.21121954567016e-05,0.0680715105899887,5.00392499069636e-05,0.000858400086932934,0.00240302773993505,0.92853346474655
"45",0.0066818514449081,9.27910143025716e-05,0.000136554346935429,0.0185067609563166,0.0465022215686765,0.92800512969657,7.4690972290797e-05
"46",0.000313480823111918,2.59743041083971e-07,3.59430635871189e-05,0.997117937570271,4.52726639629759e-06,0.00252746576806045,3.85765532357447e-07
"47",8.9997494313898e-06,4.86681824103289e-06,0.00105708468209754,5.66247312372761e-05,0.000119117917945224,0.000217751307707124,0.99853555479334
"48",0.00314610391594678,0.00171080348827291,0.0884336298634658,0.00376630045648161,0.162853202040881,0.691773266659923,0.0483166935750289
"49",0.00196280415896933,2.71034615190915e-06,0.0234707625693719,7.18681856680757e-05,0.964356791640486,1.05859511852821e-05,0.0101244771481677
"50",5.47749761973306e-06,0.980967701875197,0.000780530638196991,0.00444444318855533,0.00261202829230563,0.00906198479831495,0.00212783370981008
"51",5.58217785937443e-05,0.978243100112909,0.0114113262625385,0.00487366108324832,0.000198588180617534,0.00284724831656766,0.00237025426552485
"52",6.13925894491433e-06,0.986285049462187,0.00833923896868079,0.00265514849868485,0.000739344419446002,0.00177407592987125,0.00020100346218486
"53",6.58593817386983e-05,0.00262291507717831,0.991502292184035,0.000561458949322528,4.35334300837232e-05,0.000818754510709295,0.00438518646693289
"54",0.00791463914889264,0.000296891148766829,0.104884466255196,0.350307504767515,0.00494495121083174,0.529220301349756,0.00243124611904223
"55",0.000233909481659272,3.38658372185169e-05,0.933468995754171,0.00161037956222688,0.0633978191749648,0.000223499724175536,0.00103153046558432
"56",0.000620258186230297,0.715042074268485,0.209136858961422,0.0436101828122497,0.00685845060955828,0.00401856290201354,0.0207136122600405
"57",0.000312568576603155,3.2396196474727e-05,0.0289559479772181,0.0314399979689501,0.00204432498097013,0.0083028284244991,0.928911935875285
"58",1.13268847595049e-05,4.50279397625793e-05,0.000491521636444449,0.000170965239088838,0.0168594920049986,0.000419945597456127,0.98200172069749
"59",9.38451571968854e-05,0.954390076963535,0.0369806867504976,0.00284472351835407,0.000402680091689029,0.00482245182130759,0.000465535697419784
"60",1.92349216510236e-05,4.75004509805063e-07,1.66801954476945e-05,0.000113574155546556,0.999645441083123,5.67698221788073e-05,0.000147824817543014
"61",0.00017233150564046,0.000142751659806124,0.00419645587741784,0.00253197672976062,0.00204701424503229,0.0151331599462282,0.975776310036115
"62",4.06396340767556e-05,0.0222343854520181,0.872694986090221,0.0863833858560024,0.00038535268466752,0.0181877104082728,7.35398747411533e-05
"63",0.000163432658873389,0.00633895204433879,0.00379731634879779,0.144397555377378,0.7215232087789,0.122084680697819,0.00169485409389258
"64",1.87580704277887e-05,1.81805650027704e-08,0.000293036248511344,2.84875276698322e-06,0.000122232516883012,1.6789920691509e-06,0.999561427238777
"65",0.0264282352101663,1.64264553072095e-05,0.00650716691601153,0.0015634560030999,0.888992348745613,0.00835098877501401,0.0681413778947878
"66",0.992649924138501,4.13245253633615e-06,0.00100349007224637,0.000822230143684245,0.000250571053351729,0.00377157763040025,0.00149807450928047
"67",0.0881742921804188,0.0377551844316997,0.0042324988877834,0.00218098134590875,0.13560987629796,0.730649903641255,0.00139726321497433
"68",0.000474013549696138,0.0114721448274036,0.016776237935927,0.861077603409747,0.00291882196806159,0.106987722921855,0.0002934553873091
"69",0.00080202359545999,0.963565484384225,0.0207946240446334,0.00331010038811342,0.000235903242799867,0.00637048967944262,0.00492137466532548
"70",4.20188140335416e-05,0.00268414306612998,0.0979784066284598,0.774962421426488,0.00368807305534672,0.120415731228578,0.000229205780964111
"71",0.770406132568165,0.000382713401435681,0.00663778099675714,0.0104323546244812,0.0662557763960114,0.128887774294054,0.016997467719095
"72",0.0281231666605828,0.000160959110874602,0.00774962946465867,0.901746278656546,1.52467734685235e-05,0.0621397438591886,6.49754746806215e-05
"73",3.76635863459452e-06,0.955672145894001,0.00470635696717566,0.0360774525010517,0.00139457976451912,0.00166261466729345,0.000483083847324545
"74",0.999543353100197,4.15144325610438e-07,4.07722256258494e-05,0.000141991069003638,1.02489971835454e-07,0.00019744804300786,7.59179278681181e-05
"75",0.0249188316408338,0.000121377872446855,0.00799234963147451,0.00113848602057751,0.000444273118460203,0.000272067864225617,0.965112613851981
"76",0.0189126806361409,0.000199367363570552,0.214404925923256,3.75165840190613e-05,0.603736307578686,0.00145184431857695,0.16125735759575
"77",0.000436507741251073,0.0109190845021451,0.0034689138836021,0.0249165853600294,0.00012307729187275,0.019848711770529,0.940287119450571
"78",2.16699811260164e-05,1.23970526863754e-07,0.99875318501351,0.00110523243642167,2.17959646417464e-05,1.1335946431083e-06,9.6859039130671e-05
"79",0.668775981158506,0.000138129517802622,5.81799218574807e-05,0.0320761943809863,0.000351075703036176,0.298598854849981,1.58446783018263e-06
"80",7.68333670497001e-06,6.36891706739121e-06,0.999363243845587,0.000240966942436316,7.81070353722403e-08,4.48892893358943e-05,0.000336769561833172
"81",0.0507915457466389,9.79519852872727e-07,0.000877258828452208,2.30886567660166e-05,4.01765167463646e-05,0.948215080378249,5.18703532943137e-05
"82",0.963446677435823,1.13789062064056e-06,0.0356772526963626,0.000616864421719798,1.7549471963051e-08,0.00025446557466548,3.58443133637633e-06
"83",0.000336770521349588,0.000154871253435206,0.0168060971677326,0.974772806459584,9.62042470113338e-07,0.00792355585154078,4.93670388797566e-06
"84",8.05907925231281e-05,0.000164618273712993,0.000829411787597514,0.991401494579839,6.24269830216049e-05,0.00698416157246465,0.000477296010841542
"85",0.0325839171895864,0.00017111282796916,0.894128416633107,0.0542350086602471,8.11062445712635e-05,0.0187350060460251,6.54323984942471e-05
"86",6.22567811016775e-05,0.982975318633055,0.0090146767336006,0.00370803752624033,7.83503396392245e-05,0.00357271105092194,0.000588648935440855
"87",6.92987660693627e-08,0.00100816631609726,0.997717780740143,0.000496631076855035,3.00674032061444e-06,7.97869002478207e-05,0.000694558927570173
"88",0.04171519943729,4.88122329637245e-05,6.79271305119362e-05,0.706955203079019,0.0115422852229399,0.239644282575166,2.62903221091545e-05
"89",4.6085129216586e-08,6.66200064069818e-05,0.999750763147454,3.23918617676641e-05,1.29793175743227e-05,1.54778817481436e-05,0.000121721699919265
"90",0.0718303569443675,0.00305283277677116,0.00543256394588002,0.568072315121408,0.222197856858097,0.120074420767205,0.0093396535862715
"91",0.00266062616183341,0.00154727812566858,0.208698791517081,0.59196891876564,0.000133963632985287,0.0600923177805745,0.134898104016217
"92",0.934180550286482,7.70751002519904e-07,0.000265637049834117,0.059823231779222,2.39900464732085e-05,0.00570485424225468,9.65844731701435e-07
"93",0.00118847136925824,3.68667625134583e-06,0.000279211631242805,1.22314529552531e-05,0.996682877553444,0.00151342454907522,0.000320096767773237
"94",0.000458681397518221,0.841652938590746,0.0109048919386467,0.0684585436449857,0.00267575853049406,0.0753526046074329,0.000496581290176107
"95",0.00425129334011653,0.000568333903917523,0.559988704021752,0.00544974069258781,1.43831555834173e-07,0.0781153731371164,0.351626411072954
"96",0.000100795775193138,0.0306003614026636,0.000788939421772787,0.0535072061110876,0.862881643652491,0.0474969768496948,0.00462407678709737
"97",0.0160048284894229,3.91732164105985e-06,0.000225776695992538,0.00174415295639641,0.000775060050728082,0.981200315894069,4.59485917504129e-05
"98",0.0122490158452864,0.000345026386553408,0.00332611488734714,4.1755279942508e-05,0.0595307323205577,0.913740009037557,0.010767346242756
"99",0.000110077140896404,1.28945958538614e-06,0.997185679191925,0.0021935824133755,5.35680748872631e-07,0.000294903537105163,0.000213932576363452
"100",0.993375642256573,5.61704332616763e-10,4.08105786066316e-07,3.2580122784412e-08,6.03482822473067e-08,0.00655224764723891,7.1608500292605e-05
"101",0.00241749238915365,9.97207445731636e-06,0.00441749252413615,8.03397227110423e-05,0.00166206134383019,0.00038509702819096,0.991027544917521
"102",0.876033974069282,5.69969890076757e-07,0.00999075701223985,0.00180560938975618,0.0114913339413792,0.0653010974190006,0.035376658198452
"103",6.61261537202798e-06,0.000134383639885821,0.0101868441797429,1.79444485274705e-05,0.00284133710222416,9.33659498158045e-05,0.986719512064432
"104",1.10246160826232e-06,0.00132883599273238,0.994513186192701,0.00351181076030435,8.58844979299112e-06,0.000535896832563928,0.00010057931029741
"105",0.998167263464776,3.51151850927835e-09,1.78683728938554e-05,1.39500235015693e-06,2.04152490825972e-07,0.00157889978185709,0.000234365714113939
"106",0.652806899767285,0.00136562284458451,0.251361392344609,0.0639658552647502,0.0110966856263942,0.0111019781318919,0.008301566020485
"107",0.124491656298303,0.000218457066194217,0.00141443939255307,0.777688018585833,9.44925117253692e-05,0.0956830164031627,0.000409919742228637
"108",0.0130548649879936,0.000255942389029859,0.00257025430341342,0.679215285613356,0.000128317166049456,0.30431564527178,0.000459690268378368
"109",4.65520472784218e-06,4.71609719100875e-05,0.00254494765335341,0.996468993854922,0.000462388443957204,0.000470572432145985,1.28143898330984e-06
"110",0.000334155174295886,0.00290688490741794,0.000885574387459646,0.00461045699148234,0.976915211689802,0.0106160181642841,0.0037316986852579
"111",4.07320343334251e-06,6.48132350788563e-07,0.00010560312301943,6.00078013514265e-07,0.000215588406105854,2.63827079535885e-05,0.999647104349123
"112",0.000177872255394634,0.00370220119648441,0.0488538033305822,0.937866072309047,7.50254301404821e-05,0.00848012120927437,0.000844904269077141
"113",0.0335169423108542,6.93221626628872e-06,7.13560631906907e-05,0.89841608103794,8.56224855721458e-05,0.067889820304438,1.3245581738974e-05
"114",0.000150148362435812,0.00969952226239098,0.00989473270141007,0.00690763903343615,0.00129952589490866,0.0509395279325457,0.921108903812873
"115",0.0016145554693746,2.01660983178933e-05,0.00139181978648225,0.769054075497563,0.000421626342478972,0.227153414901673,0.000344341904110697
"116",5.13961483164365e-05,2.51972227317682e-06,3.01982666153979e-05,6.90322539243331e-05,0.999507715750203,0.000108935581221653,0.000230202277445559
"117",0.00174206822746919,2.30030781205486e-05,0.99367891004979,9.47769350582615e-05,0.000556284084677116,0.00357928818594283,0.00032566943894198
"118",0.999889335768711,2.43975609569094e-09,1.21664972897774e-05,2.24577036735308e-06,5.95040323010594e-08,7.67251896012065e-05,1.94648302424416e-05
"119",3.7529643670386e-05,8.29031195674073e-06,0.00156183240018979,0.998022575031172,3.11875394202627e-06,0.000366574138698379,7.97203705838976e-08
"120",0.000381502893655796,1.06599540011473e-05,0.00808892105075456,7.76333721536211e-06,0.000330592676376866,0.060806060223783,0.930374499864213
"121",0.130035857647639,0.000370325265371022,0.0513936661759205,0.0588259941627647,0.202939695796618,0.0233325355830262,0.533101925368661
"122",6.00096172702046e-05,1.4925748592013e-06,0.999556062121653,0.000314258808910207,3.33696137734046e-07,5.94701764440284e-05,8.37300472575327e-06
"123",0.991473547462652,6.22653075372507e-07,0.000619946109442416,8.21165381141064e-05,2.98008516186181e-07,0.0053291939613903,0.00249427526680976
"124",1.96354382097715e-06,0.993916227501187,0.0022397871194001,0.000814866900110349,6.04247170580494e-05,0.000691482131602568,0.00227524808682041
"125",4.79599346287871e-05,0.00101091373699809,0.00254177942998371,0.012143730697705,0.000724285897993653,0.983430395755812,0.000100934546878971
"126",3.96737760384711e-05,0.96704232842096,0.00414330939913477,0.00454320315755474,0.000560952024829987,0.0220042103671149,0.00166632285436685
"127",2.33523774484226e-06,0.977274056320237,0.00227119089364393,0.0092641506080775,0.00060785204691567,0.0085474309395959,0.00203298395378565
"128",0.000658526813139592,7.80421175363379e-06,7.70174194352288e-05,0.979546308127111,0.00158690404791409,0.0181223511412869,1.08823935943167e-06
"129",2.01087232452995e-07,0.997123162314851,0.00124051827130201,0.00128891823376676,8.56398509724648e-05,0.000186174471088091,7.53857707876419e-05
"130",0.026607555708676,2.0411395258808e-05,0.00765307610482576,0.0126009608959553,0.00810111867329637,0.10851920281468,0.836497674407307
"131",0.00164801245024636,0.000177883493728177,0.0119466167576215,0.00279192269350713,0.00414822935157776,0.0277096614519832,0.951577673801336
"132",6.69742194995233e-05,2.1866955391034e-06,0.000412810583325247,0.000907579782140468,2.83412974247952e-05,0.998576248583688,5.85883838276183e-06
"133",0.557339676712134,2.26180399774105e-06,0.000331414991446937,8.74956951143907e-05,4.4069174506197e-07,0.442236465988785,2.24411677626862e-06
"134",0.0460061078494794,0.175519051292243,0.346653351080178,0.0731635706752201,0.0210531307355569,0.209455015648293,0.128149772719029
"135",5.48846780019683e-07,0.987655265160555,0.00828571505159118,0.000683921682622562,0.000372035244376721,0.00077822528342459,0.00222428873064943
"136",3.83843812356219e-05,0.00369189904275136,0.986060111808082,0.00696631890219868,0.00013374660117827,0.00220569288351232,0.000903846381041804
"137",5.13739555926906e-07,1.86494678385695e-05,0.011397469925112,0.000243690279946724,0.512395527473394,0.000868714453342304,0.475075434660811
"138",4.62230440144893e-05,8.2776489281217e-07,5.7893082964808e-05,6.94700305659113e-07,0.988415835334761,0.00152281790123691,0.00995570817182413
"139",5.09715593650406e-05,7.5359033498725e-07,6.83211670583653e-05,5.5966646174439e-05,0.995469882348672,0.00419660573805268,0.000157498950342546
"140",2.17251679807259e-05,0.975738271240646,0.00965690633158738,0.00791382751333177,0.00540342002709356,0.000741324571530762,0.000524525147829452
"141",1.76039669948485e-06,4.61873359018733e-05,0.00234442920032283,8.65837249216039e-05,0.000708699153193963,0.000137074714771744,0.996675265474188
"142",9.68278207517935e-08,0.996455175673528,0.000594243312638709,0.00188036914934396,0.00014469044929866,0.000277685196365744,0.000647739391004304
"143",7.04892106877297e-05,0.984536401552908,0.00544719963703932,0.00771517706913583,0.000332639833329358,0.00146201201161205,0.000436080685287989
"144",5.63301712943668e-07,0.000189457393299068,0.995685912313396,0.00175208867036074,2.58713116380907e-07,1.23398820178869e-05,0.00235937972609686
"145",2.62025675036646e-05,0.000330464195472762,0.0271005515323368,0.126023461703012,0.82439013795868,0.0180221983394573,0.00410698370353825
"146",0.000238465383975228,5.9120630516478e-06,0.000101651529153143,4.59865950397207e-06,0.999027649900641,0.000255884811902988,0.000365837651772305
"147",6.05183561560151e-05,0.000534060681844009,0.000656603278373618,0.00264244244382102,0.955782366589643,0.0393081410804756,0.0010158675696863
"148",0.00298187060184548,2.03762648018119e-07,9.45171243840586e-05,0.994609558227833,2.83720868476082e-05,0.00228547079606154,7.40038010502739e-09
"149",2.24108440878613e-05,6.81370727857407e-08,0.00347562053732341,5.60843970699691e-06,0.00225814764103407,9.02660904390464e-05,0.994147878310336
"150",0.00148238423027191,3.05101729240559e-05,0.000911837052982239,0.471713520738272,0.00010976196524227,0.525235142271025,0.000516843569282337
"151",2.07839815309909e-05,2.45292055625055e-06,0.992181851223668,0.00771274855273922,9.10643781406873e-06,6.83684483865881e-05,4.68843530523351e-06
"152",0.158727731143216,0.000329620846718572,0.194467807136478,0.426290616687997,0.0204312673276237,0.0390370734925448,0.160715883365422
"153",0.972811381108549,3.05200418577295e-05,0.00200297193710825,0.00161052544190134,0.00186557763917459,0.0125058167357809,0.0091732070956278
"154",0.994257527317288,1.89590170520278e-08,0.00113397558880185,0.00138705848678392,0.000208950964309104,0.0025265967516178,0.000485871932181965
"155",0.00951799575732724,0.0344790382502043,0.00769404361317334,0.00801662865574586,0.00102771062190156,0.937495956198507,0.00176862690314091
"156",0.000571422053046458,0.000302922975715235,0.00491919324518755,0.774803619993101,9.11669024149011e-06,0.201582614209835,0.0178111108328734
"157",0.033182161517305,9.93649627307329e-05,0.113524030786189,0.762510131920212,3.88042469096338e-05,0.0906164002820371,2.91062846170495e-05
"158",0.000648248976552792,3.47835281952313e-05,0.840421486016768,0.000447268463612926,0.123763431482692,0.00142543869355937,0.0332593428386199
"159",0.000290364831640346,0.000938057606032308,0.990699723105392,0.000145138731225753,0.00047108797177493,0.00620096739092187,0.00125466036301237
"160",7.05347698234664e-06,1.89206663158767e-05,0.00409877713406398,0.994045798052341,4.76835504625836e-05,0.00123102265265504,0.000550744467179097
"161",0.00221255106884094,7.76864048421137e-05,0.00864964063233051,0.0630007517530185,0.00283196543602923,0.922067253885897,0.00116015081904208
"162",0.964866456480744,1.35496931332026e-07,0.00239564394866922,0.000537256942699417,5.8454833518998e-05,0.0317461417882711,0.000395910509166114
"163",0.00296609222558193,0.000565624536888623,0.0017045451899431,0.000159492080107278,0.254400890804803,0.676087686906002,0.0641156682566741
"164",2.64682395309564e-07,9.2829448375265e-05,0.00351219443355817,0.000467889978293384,0.00119347005569972,0.00201818374241443,0.992715167659264
"165",4.91690423952472e-07,0.990971897537815,0.00122887033945908,0.0031030900693275,6.96217029300137e-05,0.000725056672323758,0.00390097198772103
"166",1.82402970838971e-05,0.0033981875193978,0.0401046568563543,0.013359620356195,0.890086282478919,0.0178239841670667,0.0352090283249837
"167",0.00935170807301463,3.86336916978849e-06,0.000600896701812961,3.08103266765323e-06,0.883660695076918,0.0026347591081098,0.103744996638307
"168",4.45410479845019e-05,0.000265993035850291,0.000154278691208114,4.33449715604478e-06,0.998097590661844,0.000618398519515846,0.000814863546441547
"169",8.19520628273174e-06,9.33387873793784e-05,0.00339552735727704,0.900024621305666,7.10702217515266e-06,0.0964697848756081,1.42544561136499e-06
"170",1.80502502195961e-05,1.53897260916116e-05,8.76987437356775e-05,0.991077221264312,1.87552384907364e-05,0.0087820762870881,8.08490062279535e-07
"171",0.000327481145773967,3.77324315207329e-05,0.000238172932198156,0.958502856384048,0.000852554538579365,0.0400285334965317,1.26690713485496e-05
"172",0.00358336237174893,1.56713526941487e-05,0.000614673096453952,0.000391324652165086,0.971635791676411,0.00519513479172775,0.0185640420587996
"173",9.1819387753915e-06,0.914994178096613,0.0589725077979034,0.0105551906178211,0.00431609596751713,0.00150687506882713,0.00964597051254316
"174",0.000245226725586969,0.0027513740352464,0.0247921643155917,0.932237136643456,0.011228885108108,0.02637921892498,0.00236599424703113
"175",0.0124657724198855,0.000486258864466047,0.00240041685177801,0.00493730609196694,0.00155024627520525,0.942044899825824,0.0361150996708741
"176",1.14184500234598e-05,6.07932653202009e-07,0.000111726125545692,0.000215491109163535,0.999067207915805,0.000471686361604384,0.000121862105205248
"177",0.00440538446227693,1.20833135676134e-05,0.00330035930708786,0.0565660631779017,0.741393624195772,0.194190863892179,0.000131621651214152
"178",0.993902375913341,1.76057433566322e-08,0.000117970240406696,6.61403971854092e-05,5.20856442064166e-07,0.00589277839669351,2.01965901879138e-05
"179",2.17651494157621e-05,3.33445676538629e-06,2.40702963115735e-06,0.997526952052865,1.97419875686402e-05,0.00242579877553979,5.48213968106724e-10
"180",6.59331740294385e-06,3.84820245177884e-06,0.995102440714844,0.0046282506083245,0.000193265124504272,1.17941880016156e-05,5.38078444708454e-05
"181",0.995278583329511,0.00017927003482295,0.000527109523296469,0.00297731342143141,8.09225275782099e-06,0.000998021796624664,3.16096415558089e-05
"182",0.000380526831263684,9.36999429806763e-08,0.999197194927523,5.17634455820437e-05,1.45640640980743e-06,3.03614344647071e-06,0.000365928545832141
"183",0.00463244156800852,0.00479172480040003,0.0123633321548248,0.00367212366701348,0.000948685911741019,0.551126794846298,0.422464897051714
"184",1.99554929492351e-06,0.991480503902073,0.00209884011300567,0.00441581460300947,0.000249833056101483,0.000745168836167445,0.00100784394034787
"185",7.59288462924003e-07,0.9840292079057,0.00279611196476043,0.00893883199232075,0.000642911775408281,0.00122105411238871,0.00237112296095849
"186",0.182702513535058,0.00171905091896682,0.00235872934899408,0.268382634785329,0.00201370566515639,0.54169752225293,0.00112584349356555
"187",0.00240104686784555,0.00196791065886778,0.843488592663129,0.0699251111012162,8.99316832823862e-06,0.082045324883383,0.000163020657229813
"188",0.0186322192860138,0.662395151974458,0.122944952398522,0.00696091122822382,0.00319536509585858,0.184240834097813,0.00163056591911046
"189",0.929556323780388,0.000113521066708183,0.000367027858225314,0.0221615883107352,0.00247438352971235,0.043718344724496,0.00160881072973491
"190",1.85872649055034e-05,0.000374145195361767,0.000292037901839251,5.76787304957244e-05,0.997265581076445,0.000487779403997907,0.0015041904269547
"191",1.62830814294825e-05,0.000235398247812692,0.0580524948151317,0.940879069607837,3.51865731709056e-06,0.000805121082478298,8.11450799358646e-06
"192",0.12731149456005,0.0151263089089382,0.0197904563540542,0.0122942549722099,0.00162361123133744,0.437895518719195,0.385958355254215
"193",0.936268699079801,3.43778735309638e-08,0.00012287300408617,1.16201537487043e-05,6.00844334154708e-08,0.0633192278076266,0.000277485492430032
"194",0.000881962273044043,8.82281579685985e-06,0.000292702943019129,0.306242338236615,8.3205284690723e-05,0.692485036724685,5.93172214911841e-06
"195",1.14826848522141e-06,0.98168014938132,0.00570035271668155,0.00794377972170353,0.000899574420652098,0.00230083527681241,0.00147416021434506
"196",1.36815305493414e-05,0.991111667834796,0.00366689397692523,0.00370224796277834,0.000313313807798565,0.00082823938528741,0.000363955501865585
"197",8.74775583584847e-06,2.95020729013361e-09,4.89394629462617e-07,0.00232993323627389,0.00136259385410291,0.996296771169686,1.46163926455569e-06
"198",1.13183506888309e-06,0.98187742773963,0.00143394239921214,0.00746775663539257,0.000859038876186545,0.00655606469638954,0.00180463781812016
"199",0.00598922796564583,6.81244355617412e-05,0.00612406993971165,0.00153110894455421,1.52628609043592e-05,0.984058723935542,0.00221348191808
"200",0.00512098288654113,6.2636555728473e-05,0.00399636142046738,0.976786578625527,2.82395494172052e-07,0.0140331283033859,2.98128561867052e-08
"201",3.10082771658248e-05,2.67066932972933e-07,5.9340542170683e-05,1.31507979621922e-07,0.997703819840505,6.16601250059449e-05,0.00214377264023939
"202",0.000252453648841835,8.97299382917204e-05,0.986658953160416,0.00167741730983837,0.000137745351997361,0.000920295656918144,0.0102634049336966
"203",0.000535197495846815,0.45372647800562,0.159720992011955,0.00565149399866878,0.00218406592513338,0.109157874585257,0.269023897977519
"204",6.6358973173784e-05,5.30531053459766e-05,2.53663530881637e-05,1.15889122106714e-05,0.999332296092473,0.0003385743961173,0.000172762167591389
